 Total Production Rate:
                2.255E+06  2.233E+06  1.718E+06  5.143E+05  2.266E+04  1.923E+04  3.044E+03  3.292E+02  4.532E+01  1.091E+01  1.182E+00  0.000E+00

 Phot Eng [eV]      Total    O_Total         O6         O7    S_Total         S8         S9        S10        S11        S12        S13        S14
    230.00      4.059E+02  9.862E+01  0.000E+00  9.862E+01  3.073E+02  3.009E+02  6.222E+00  1.369E-01  9.349E-04  4.738E-07  1.624E-03  0.000E+00
    231.00      3.982E+02  9.285E+01  0.000E+00  9.285E+01  3.054E+02  2.984E+02  6.802E+00  1.530E-01  1.027E-03  5.869E-07  1.636E-03  0.000E+00
    232.00      3.901E+02  8.719E+01  0.000E+00  8.719E+01  3.029E+02  2.953E+02  7.422E+00  1.706E-01  1.126E-03  7.255E-07  1.646E-03  0.000E+00
    233.00      3.817E+02  8.168E+01  0.000E+00  8.168E+01  3.000E+02  2.917E+02  8.083E+00  1.900E-01  1.232E-03  8.950E-07  1.654E-03  0.000E+00
    234.00      3.729E+02  7.633E+01  0.000E+00  7.633E+01  2.966E+02  2.876E+02  8.787E+00  2.112E-01  1.345E-03  1.102E-06  1.660E-03  0.000E+00
    235.00      3.638E+02  7.116E+01  0.000E+00  7.116E+01  2.927E+02  2.829E+02  9.534E+00  2.343E-01  1.466E-03  1.354E-06  1.664E-03  0.000E+00
    236.00      3.546E+02  6.617E+01  0.000E+00  6.617E+01  2.884E+02  2.778E+02  1.032E+01  2.594E-01  1.594E-03  1.659E-06  1.667E-03  0.000E+00
    237.00      3.451E+02  6.137E+01  0.000E+00  6.137E+01  2.837E+02  2.723E+02  1.116E+01  2.868E-01  1.730E-03  2.030E-06  1.667E-03  0.000E+00
    238.00      3.355E+02  5.679E+01  0.000E+00  5.679E+01  2.787E+02  2.664E+02  1.204E+01  3.164E-01  1.874E-03  2.479E-06  1.665E-03  0.000E+00
    239.00      3.258E+02  5.242E+01  0.000E+00  5.242E+01  2.734E+02  2.601E+02  1.297E+01  3.484E-01  2.026E-03  3.020E-06  1.662E-03  0.000E+00
    240.00      3.161E+02  4.826E+01  0.000E+00  4.826E+01  2.679E+02  2.536E+02  1.394E+01  3.830E-01  2.187E-03  3.672E-06  1.657E-03  0.000E+00
    241.00      3.065E+02  4.433E+01  0.000E+00  4.433E+01  2.621E+02  2.468E+02  1.495E+01  4.203E-01  2.356E-03  4.455E-06  1.650E-03  0.000E+00
    242.00      2.968E+02  4.061E+01  0.000E+00  4.061E+01  2.562E+02  2.397E+02  1.601E+01  4.603E-01  2.535E-03  5.393E-06  1.641E-03  0.000E+00
    243.00      2.873E+02  3.711E+01  0.000E+00  3.711E+01  2.501E+02  2.325E+02  1.711E+01  5.032E-01  2.723E-03  6.516E-06  1.631E-03  0.000E+00
    244.00      2.778E+02  3.383E+01  0.000E+00  3.383E+01  2.440E+02  2.252E+02  1.825E+01  5.491E-01  2.921E-03  7.855E-06  1.619E-03  0.000E+00
